,movie_id,movie_name,year,genre,,director,cast
166,tt15516726,Selfiee,2023,"Action, Comedy, Drama",,Raj Mehta,"Akshay Kumar, Mrunal Thakur, Nushrratt Bharuccha, Emraan Hashmi"
167,tt0420332,Veer-Zaara,2004,"Drama, Family, Musical",,Yash Chopra,"Shah Rukh Khan, Preity G Zinta, Rani Mukerji, Kirron Kher"
168,tt2215477,Goliyon Ki Rasleela Ram-Leela,2013,"Drama, Musical, Romance",,Sanjay Leela Bhansali,"Ranveer Singh, Deepika Padukone, Supriya Pathak, Sharad Kelkar"
169,tt5970844,Thugs of Hindostan,2018,"Action, Adventure",,Vijay Krishna Acharya,"Aamir Khan, Amitabh Bachchan, Lloyd Owen, Katrina Kaif"
170,tt15680228,Bheed,2023,"Drama, History",,Anubhav Sinha,"Rajkummar Rao, Pankaj Kapur, Bhumi Pednekar, Aditya Srivastav"
171,tt0449999,Kabhi Alvida Naa Kehna,2006,"Drama, Romance",,Karan Johar,"Shah Rukh Khan, Rani Mukerji, Amitabh Bachchan, Abhishek Bachchan"
172,tt11934846,Badhaai Do,2022,"Comedy, Crime, Drama",,Harshavardhan Kulkarni,"Rajkummar Rao, Bhumi Pednekar, Chum Darang, Sheeba Chaddha"
173,tt27124947,Prem Ki Shaadi,2024,"Drama, Romance",,Sooraj R. Barjatya,"Salman Khan, Keerthy Suresh, Kriti Kharbanda, Parineeti Chopra"
174,tt10230404,Ghost Stories,2020,"Horror, Thriller",,"Zoya Akhtar, Dibakar Banerjee, Karan Johar, Anurag Kashyap","Janhvi Kapoor, Surekha Sikri, Amruta Subhash, Vijay Varma"
175,tt16539454,Pushpa: The Rule - Part 2,2024,"Action, Crime, Drama",,Sukumar,"Allu Arjun, Sunil, Fahadh Faasil, Rashmika Mandanna"
176,tt12357758,Climax,2020,"Action, Horror, Thriller",,Ram Gopal Varma,"Mia Malkova, Mourmi, Renan Severo"
177,tt8108202,Stree,2018,"Comedy, Horror",,Amar Kaushik,"Ashish Chhipa, Rajkummar Rao, Shraddha Kapoor, Pankaj Tripathi"
178,tt0265343,Monsoon Wedding,2001,"Comedy, Drama, Romance",,Mira Nair,"Naseeruddin Shah, Lillete Dubey, Shefali Shah, Vijay Raaz"
179,tt1934231,Delhi Belly,2011,"Action, Comedy, Crime",,"Abhinay Deo, Akshat Verma","Imran Khan, Vir Das, Kunaal Roy Kapur, Shenaz Treasury"
180,tt21262240,Mission Raniganj,2023,"Biography, Drama, History",,Tinu Suresh Desai,"Akshay Kumar, Parineeti Chopra, Rajesh Sharma, Ravi Kishan"
181,tt0347473,Main Hoon Na,2004,"Action, Comedy, Drama",,Farah Khan,"Shah Rukh Khan, Sushmita Sen, Suniel Shetty, Zayed Khan"
182,tt0284137,Gadar: Ek Prem Katha,2001,"Action, Drama, Romance",,Anil Sharma,"Sunny Deol, Ameesha Patel, Amrish Puri, Lillete Dubey"
183,tt15360286,Bhagwan Bharose,2023,"Comedy, Drama",,Shiladitya Bora,"Satendra Soni, Sparsh Suman, Vinay Pathak, Masumeh Makhija"
184,tt0488414,Omkara,2006,"Action, Crime, Drama",,Vishal Bhardwaj,"Ajay Devgn, Kareena Kapoor, Saif Ali Khan, Konkona Sen Sharma"
185,tt0871510,Chak De! India,2007,"Drama, Family, Sport",,Shimit Amin,"Shah Rukh Khan, Vidya Malvade, Sagarika Ghatge, Shilpa Shukla"
186,tt0213890,Mohabbatein,2000,"Drama, Musical, Romance",,Aditya Chopra,"Amitabh Bachchan, Shah Rukh Khan, Uday Chopra, Jugal Hansraj"
187,tt1029231,Krrish 3,2013,"Action, Adventure, Sci-Fi",,Rakesh Roshan,"Hrithik Roshan, Vivek Oberoi, Priyanka Chopra Jonas, Kangana Ranaut"
188,tt8983202,Kabir Singh,2019,"Action, Drama, Romance",,Sandeep Reddy Vanga,"Shahid Kapoor, Kiara Advani, Nikita Dutta, Soham Majumdar"
189,tt12567088,Raat Akeli Hai,2020,"Crime, Drama, Mystery",,Honey Trehan,"Ashish Chhipa, Nawazuddin Siddiqui, Radhika Apte, Aditya Srivastav"
190,tt7721946,Housefull 4,2019,"Action, Comedy, Drama",,Farhad Samji,"Akshay Kumar, Riteish Deshmukh, Bobby Deol, Kriti Sanon"
191,tt2461132,Happy New Year,2014,"Action, Comedy, Crime",,Farah Khan,"Shah Rukh Khan, Deepika Padukone, Abhishek Bachchan, Boman Irani"
192,tt6692354,Ittefaq,2017,"Crime, Mystery, Thriller",,Abhay Chopra,"Sidharth Malhotra, Sonakshi Sinha, Akshaye Khanna, Mandira Bedi"
193,tt4832640,Sultan,2016,"Action, Drama, Romance",,Ali Abbas Zafar,"Salman Khan, Anushka Sharma, Randeep Hooda, Amit Sadh"
194,tt4110568,Dil Dhadakne Do,2015,"Comedy, Drama, Romance",,Zoya Akhtar,"Anil Kapoor, Shefali Shah, Priyanka Chopra Jonas, Ranveer Singh"
195,tt10644708,Dhokha: Round D Corner,2022,"Crime, Drama, Thriller",,Kookie Gulati,"Madhavan, Khushali Kumar, Aparshakti Khurana, Darshan Kumaar"
196,tt3702652,The Other Side of the Door,2016,"Horror, Thriller",,Johannes Roberts,"Sarah Wayne Callies, Jeremy Sisto, Sofia Rosinsky, Logan Creran"
197,tt6978268,Omerta,2017,"Action, Biography, Crime",,Hansal Mehta,"Rajkummar Rao, Rajesh Tailang, Satwant Kaur, Abhimanue Kamboj"
198,tt0379370,Maqbool,2003,"Crime, Drama, Thriller",,Vishal Bhardwaj,"Irrfan Khan, Tabu, Pankaj Kapur, Naseeruddin Shah"
199,tt0195231,Satya,1998,"Action, Crime, Drama",,Ram Gopal Varma,"J.D. Chakravarthi, Manoj Bajpayee, Urmila Matondkar, Paresh Rawal"
200,tt11112808,Cirkus,2022,"Comedy, Drama",,Rohit Shetty,"Ranveer Singh, Varun Sharma, Pooja Hegde, Jacqueline Fernandez"
201,tt15392282,Merry Christmas,2023,"Drama, Thriller",,Sriram Raghavan,"Vijay Sethupathi, Katrina Kaif, Radhika Apte, Ashwini Kalsekar"
202,tt3678782,Badlapur,2015,"Action, Crime, Drama",,"Sriram Raghavan, Mehmet Tutkun","Varun Dhawan, Nawazuddin Siddiqui, Yami Gautam, Huma Qureshi"
203,tt3477214,Kaun Kitney Paani Mein,2015,"Comedy, Drama, Family",,Nila Madhab Panda,"Kunal Kapoor, Radhika Apte, Saurabh Shukla, Gulshan Grover"
204,tt7919680,Karwaan,2018,"Adventure, Comedy, Drama",,Akarsh Khurana,"Irrfan Khan, Dulquer Salmaan, Mithila Palkar, Amala Akkineni"
205,tt2806788,Fukrey,2013,"Comedy, Drama, Romance",,Mrighdeep Lamba,"Pulkit Samrat, Manjot Singh, Ali Fazal, Varun Sharma"
206,tt15257644,Mili,2022,"Drama, Thriller",,Mathukutty Xavier,"Janhvi Kapoor, Manoj Pahwa, Sunny Kaushal, Deepak Simwal"
207,tt2882328,Ugly,2013,"Crime, Drama, Mystery",,Anurag Kashyap,"Rahul Bhat, Ronit Roy, Tejaswini Kolhapure, Vineet Kumar Singh"
208,tt1182937,Rab Ne Bana Di Jodi,2008,"Comedy, Drama, Music",,Aditya Chopra,"Shah Rukh Khan, Anushka Sharma, Vinay Pathak, M.K. Raina"
209,tt5956100,Tiger Zinda Hai,2017,"Action, Adventure, Thriller",,"Mehmet Tutkun, Ali Abbas Zafar, Musa Muhammed Olayinka","Salman Khan, Katrina Kaif, Nawab Shah, Anupriya Goenka"
210,tt1395054,Once Upon a Time in Mumbaai,2010,"Action, Crime, Drama",,Milan Luthria,"Ajay Devgn, Emraan Hashmi, Kangana Ranaut, Prachi Desai"
211,tt15567704,Salaam Venky,2022,Drama,,Revathi,"Aamir Khan, Priyamani, Kajol, Prakash Raj"
212,tt10233718,Vadh,2022,"Crime, Drama, Thriller",,"Jaspal Singh Sandhu, Rajeev Barnwal","Sanjay Mishra, Neena Gupta, Manav Vij, Saurabh Sachdeva"
213,tt15175188,Faraaz,2022,"Action, Thriller",,Hansal Mehta,"Jatin Sarin, Anirban Adhikary, Aamir Ali, Aneeta"
214,tt0073707,Sholay,1975,"Action, Adventure, Comedy",,Ramesh Sippy,"Sanjeev Kumar, Dharmendra, Amitabh Bachchan, Amjad Khan"
215,tt25403492,1920: Horrors of the Heart,2023,"Drama, Horror",,Krishna Bhatt,"Rupam Bag, Amit Behl, Barkha Bisht, Rahul Dev"
216,tt8144834,Section 375,2019,"Crime, Drama, Mystery",,Ajay Bahl,"Akshaye Khanna, Richa Chadha, Rahul Bhat, Meera Chopra"
217,tt11314148,Shiddat,2021,Romance,,Kunal Deshmukh,"Sunny Kaushal, Radhika Madan, Mohit Raina, Diana Penty"
218,tt2387495,Jalpari: The Desert Mermaid,2012,"Drama, Family, Mystery",,Nila Madhab Panda,"Lehar Khan, Krishang Trivedi, Parvin Dabas, Suhasini Mulay"
219,tt8907992,The Girl on the Train,2021,"Crime, Drama, Mystery",,Ribhu Dasgupta,"Parineeti Chopra, Aditi Rao Hydari, Kirti Kulhari, Rajiv Chabria"
220,tt3767372,Piku,2015,"Comedy, Drama",,Shoojit Sircar,"Deepika Padukone, Amitabh Bachchan, Irrfan Khan, Moushumi Chatterjee"
221,tt27502523,Kennedy,2023,"Action, Crime, Drama",,Anurag Kashyap,"Rahul Bhat, Megha Burman, Kurush Deboo, Abhishek Deswal"
222,tt8816184,Takht,,"Action, Drama, History",,Karan Johar,"Kareena Kapoor, Alia Bhatt, Ranveer Singh, Anil Kapoor"
223,tt0296574,Company,2002,"Action, Crime, Drama",,Ram Gopal Varma,"Ajay Devgn, Mohanlal, Manisha Koirala, Seema Biswas"
224,tt1821480,Kahaani,2012,"Mystery, Thriller",,Sujoy Ghosh,"Vidya Balan, Parambrata Chattopadhyay, Indraneil Sengupta, Nawazuddin Siddiqui"
225,tt0164538,Dil Se..,1998,"Drama, Romance",,Mani Ratnam,"Shah Rukh Khan, Manisha Koirala, Preity G Zinta, Raghubir Yadav"
226,tt21626284,Laapataa Ladies,2023,"Comedy, Drama",,Kiran Rao,"Atishay Jain Akhil, Shivam Ghawariya, Nitanshi Goel, Daood Hussain"
227,tt14438964,Goodbye,2022,"Comedy, Drama, Family",,Vikas Bahl,"Amitabh Bachchan, Neena Gupta, Rashmika Mandanna, Pavail Gulati"
228,tt8291224,Uri: The Surgical Strike,2019,"Action, Drama, History",,Aditya Dhar,"Vicky Kaushal, Paresh Rawal, Mohit Raina, Yami Gautam"
229,tt9531772,Sooryavanshi,2021,"Action, Crime, Thriller",,Rohit Shetty,"Akshay Kumar, Katrina Kaif, Ajay Devgn, Ranveer Singh"
230,tt2980794,Highway,2014,"Crime, Drama, Romance",,Imtiaz Ali,"Alia Bhatt, Randeep Hooda, Durgesh Kumar, Pradeep Nagar"
231,tt3148502,Tamasha,2015,"Comedy, Drama, Romance",,Imtiaz Ali,"Deepika Padukone, Ranbir Kapoor, Ishwak Singh, Arushi Sharma"
232,tt21403688,Operation Mayfair,2023,"Crime, Thriller",,Sudipto Sarkar,"Jimmy Shergill, Vedieka Dutt, Ankur Bhatia, Hritiqa Chheber"
233,tt1849718,Agneepath,2012,"Action, Crime, Drama",,Karan Malhotra,"Hrithik Roshan, Priyanka Chopra Jonas, Sanjay Dutt, Rishi Kapoor"
234,tt2224317,Lootera,2013,"Drama, Romance",,Vikramaditya Motwane,"Ranveer Singh, Sonakshi Sinha, Barun Chanda, Adil Hussain"
235,tt1185420,Dostana,2008,"Comedy, Drama, Romance",,"Tarun Mansukhani, Punit Malhotra","Abhishek Bachchan, John Abraham, Priyanka Chopra Jonas, Kirron Kher"
236,tt9248940,Dream Girl,2019,"Comedy, Romance",,Raaj Shaandilyaa,"Ayushmann Khurrana, Nushrratt Bharuccha, Annu Kapoor, Manjot Singh"
237,tt12861850,Chandigarh Kare Aashiqui,2021,"Comedy, Crime, Drama",,Abhishek Kapoor,"Ayushmann Khurrana, Vaani Kapoor, Yograj Singh, Anjan Srivastav"
238,tt1833673,Dhoom:3,2013,"Action, Crime, Drama",,Vijay Krishna Acharya,"Aamir Khan, Katrina Kaif, Abhishek Bachchan, Uday Chopra"
239,tt14988886,U Turn,2023,"Crime, Drama, Horror",,Arif Khan,"Alaya F, Priyanshu Painyuli, Manu Rishi Chadha, Aashim Gulati"
240,tt11027830,Haseen Dillruba,2021,"Crime, Drama, Mystery",,Vinil Mathew,"Taapsee Pannu, Vikrant Massey, Harshvardhan Rane, Aditya Srivastav"
241,tt15048614,Blurr,2022,"Drama, Horror, Thriller",,Ajay Bahl,"Taapsee Pannu, Gulshan Devaiah, Abhilash Thapliyal, Sorabh Chauhan"
242,tt8426926,Shamshera,2022,"Action, Adventure, Drama",,Karan Malhotra,"Ranbir Kapoor, Sanjay Dutt, Vaani Kapoor, Saurabh Shukla"
243,tt6967980,Bareilly Ki Barfi,2017,"Comedy, Romance",,Ashwiny Iyer Tiwari,"Ayushmann Khurrana, Kriti Sanon, Rajkummar Rao, Pankaj Tripathi"
244,tt14479746,Thar,2022,"Action, Crime, Drama",,Raj Singh Chaudhary,"Anil Kapoor, Harshvardhan Kapoor, Fatima Sana Shaikh, Jitendra Joshi"
245,tt18072316,Bade Miyan Chote Miyan,2024,"Action, Comedy, Thriller",,Ali Abbas Zafar,"Akshay Kumar, Tiger Shroff, Janhvi Kapoor, Manushi Chhillar"
246,tt15309708,Uunchai,2022,"Adventure, Drama",,Sooraj R. Barjatya,"Amitabh Bachchan, Anupam Kher, Boman Irani, Parineeti Chopra"
247,tt0995740,No Smoking,2007,"Drama, Horror, Mystery",,Anurag Kashyap,"John Abraham, Ayesha Takia, Paresh Rawal, Ranvir Shorey"
248,tt14042066,Dobaaraa,2022,"Drama, Fantasy, Mystery",,Anurag Kashyap,"Taapsee Pannu, Pavail Gulati, Nassar, Saswata Chatterjee"
249,tt12393526,Bulbbul,2020,"Drama, Horror, Mystery",,Anvita Dutt,"Triptii Dimri, Avinash Tiwary, Rahul Bose, Parambrata Chattopadhyay"
250,tt4900716,Kapoor & Sons,2016,"Comedy, Drama, Family",,Shakun Batra,"Rishi Kapoor, Rajat Kapoor, Ratna Pathak Shah, Fawad Khan"
251,tt21383812,The Crew,2024,"Comedy, Drama",,Rajesh Krishnan,"Kareena Kapoor, Kriti Sanon, Rajkummar Rao, Tabu"
252,tt15979666,The Archies,2023,"Comedy, Drama, Musical",,Zoya Akhtar,"Agastya Nanda, Khushi Kapoor, Suhana Khan, Vedang Raina"
253,tt13732212,Mumbaikar,2023,"Action, Drama, Thriller",,Santosh Sivan,"Vikrant Massey, Vijay Sethupathi, Tanya Maniktala, Sanjay Mishra"
254,tt16139258,Yodha,2023,"Action, Drama, Thriller",,"Sagar Ambre, Pushkar Ojha","Disha Patani, Raashi Khanna, Sidharth Malhotra, Sougata Ghosh"
255,tt15361028,Jalsa,2022,"Drama, Thriller",,Suresh Triveni,"Vidya Balan, Shefali Shah, Rohini Hattangadi, Vidhatri Bandi"
256,tt14209618,Game Changer,2024,"Action, Drama, Thriller",,S. Shankar,"Ram Charan, Kiara Advani, S.J. Suryah, Sunil"
257,tt1261047,Gulaal,2009,"Crime, Drama, Thriller",,Anurag Kashyap,"Kay Kay Menon, Raj Singh Chaudhary, Raja Chaudhary, Jesse Randhawa"
258,tt7363076,Raid,2018,"Action, Crime, Drama",,Raj Kumar Gupta,"Ajay Devgn, Ileana D'Cruz, Saurabh Shukla, Amit Sial"
259,tt0400234,Black Friday,2004,"Action, Crime, Drama",,Anurag Kashyap,"Kay Kay Menon, Pawan Malhotra, Aditya Srivastav, Dibyendu Bhattacharya"
260,tt8902990,The Sky Is Pink,2019,"Drama, Romance",,Shonali Bose,"Priyanka Chopra Jonas, Farhan Akhtar, Zaira Wasim, Rohit Saraf"
261,tt2172071,Student of the Year,2012,"Comedy, Drama, Music",,"Karan Johar, Abhishek Varman","Alia Bhatt, Sidharth Malhotra, Varun Dhawan, Rishi Kapoor"
262,tt0449994,Jodhaa Akbar,2008,"Action, Drama, History",,Ashutosh Gowariker,"Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha"
263,tt5301942,Jersey,2022,"Drama, Sport",,Gowtam Tinnanuri,"Shahid Kapoor, Mrunal Thakur, Pankaj Kapur, Prit Kamani"
264,tt10733228,Gehraiyaan,2022,"Drama, Romance",,Shakun Batra,"Deepika Padukone, Naseeruddin Shah, Ananya Panday, Siddhant Chaturvedi"
265,tt3322420,Queen,2013,"Adventure, Comedy, Drama",,Vikas Bahl,"Kangana Ranaut, Rajkummar Rao, Lisa Haydon, Jeffrey Ho"
266,tt7059844,Dabangg 3,2019,"Action, Comedy, Crime",,Prabhu Deva,"Salman Khan, Sudeep, Sonakshi Sinha, Saiee Manjrekar"
267,tt0109555,Darr,1993,"Action, Drama, Romance",,Yash Chopra,"Juhi Chawla, Sunny Deol, Shah Rukh Khan, Anupam Kher"
268,tt9537292,Ala Vaikunthapurramuloo,2020,"Action, Comedy, Drama",,Trivikram Srinivas,"Allu Arjun, Pooja Hegde, Tabu, Jayaram"
269,tt15709840,Kolai,2023,"Crime, Drama, Mystery",,Balaji K. Kumar,"Vijay Antony, Meenakshii Chaudhary, Ritika Singh, Radhika Sarathkumar"
270,tt0422091,Dhoom,2004,"Action, Crime, Drama",,Sanjay Gadhvi,"Abhishek Bachchan, John Abraham, Uday Chopra, Esha Deol"
271,tt7485048,Super 30,2019,"Biography, Drama",,Vikas Bahl,"Hrithik Roshan, Mrunal Thakur, Nandish Singh Sandhu, Veerendra Saxena"
272,tt5918074,A Death in the Gunj,2016,"Drama, Thriller",,Konkona Sen Sharma,"Kalki Koechlin, Vikrant Massey, Gulshan Devaiah, Ranvir Shorey"
273,tt0441048,Dhoom:2,2006,"Action, Crime, Thriller",,Sanjay Gadhvi,"Hrithik Roshan, Abhishek Bachchan, Aishwarya Rai Bachchan, Uday Chopra"
274,tt5460276,Kaabil,2017,"Action, Crime, Drama",,Sanjay Gupta,"Hrithik Roshan, Yami Gautam, Ronit Roy, Rohit Roy"
275,tt10980562,Shootout at Byculla,2024,Thriller,,Sanjay Gupta,"Sanjay Dutt, Sunny Deol, Saif Ali Khan, John Abraham"
276,tt3495030,Dum Laga Ke Haisha,2015,"Comedy, Drama, Romance",,Sharat Katariya,"Bhumi Pednekar, Ayushmann Khurrana, Sanjay Mishra, Sheeba Chaddha"
277,tt6712014,Fukrey Returns,2017,Comedy,,Mrighdeep Lamba,"Pulkit Samrat, Varun Sharma, Ali Fazal, Manjot Singh"
278,tt3175038,Ek Villain,2014,"Action, Crime, Drama",,Mohit Suri,"Sidharth Malhotra, Shraddha Kapoor, Riteish Deshmukh, Shaad Randhawa"
279,tt2372222,Kick,2014,"Action, Comedy, Crime",,Sajid Nadiadwala,"Salman Khan, Jacqueline Fernandez, Nawazuddin Siddiqui, Randeep Hooda"
280,tt1836912,Shaitan,2011,"Action, Crime, Drama",,Bejoy Nambiar,"Kalki Koechlin, Shiv Panditt, Gulshan Devaiah, Rajeev Khandelwal"
281,tt12834962,Raksha Bandhan,2022,"Comedy, Drama, Family",,Aanand L. Rai,"Akshay Kumar, Bhumi Pednekar, Sadia Khateeb, Seema Pahwa"
282,tt5080556,2,2018,"Action, Sci-Fi, Thriller",,S. Shankar,"Rajinikanth, Akshay Kumar, Amy Jackson, Adil Hussain"
283,tt15315164,Cuttputlli,2022,"Crime, Drama, Mystery",,Ranjit Tewari,"Akshay Kumar, Rakul Preet Singh, Sargun Mehta, Chandrachur Singh"
284,tt9104736,Housefull 5,2024,"Comedy, Drama",,Tarun Mansukhani,"Akshay Kumar, Sanjay Dutt, John Abraham, Kriti Sanon"
285,tt0110222,Kabhi Haan Kabhi Naa,1994,"Comedy, Drama, Music",,Kundan Shah,"Shah Rukh Khan, Suchitra Krishnamoorthi, Deepak Tijori, Rita Bhaduri"
286,tt1926313,Pyaar Ka Punchnama,2011,"Comedy, Drama, Romance",,Luv Ranjan,"Kartik Aaryan, Ashish Chhipa, Raayo S. Bakhirta, Divyendu Sharma"
287,tt1230448,Billu,2009,"Comedy, Drama",,Priyadarshan,"Irrfan Khan, Lara Dutta, Om Puri, Govardhan Asrani"
288,tt0473367,Jaane Tu... Ya Jaane Na,2008,"Comedy, Drama, Romance",,Abbas Tyrewala,"Imran Khan, Genelia Deshmukh, Manjari Fadnnis, Ayaz Khan"
289,tt8110330,Dil Bechara,2020,"Comedy, Drama, Romance",,Mukesh Chhabra,"Sushant Singh Rajput, Sanjana Sanghi, Sahil Vaid, Saswata Chatterjee"
290,tt0242519,Hera Pheri,2000,"Action, Comedy, Crime",,Priyadarshan,"Akshay Kumar, Suniel Shetty, Paresh Rawal, Tabu"
291,tt0995031,Bhool Bhulaiyaa,2007,"Comedy, Horror, Mystery",,Priyadarshan,"Akshay Kumar, Vidya Balan, Shiney Ahuja, Ameesha Patel"
292,tt2203308,Aashiqui 2,2013,"Drama, Music, Musical",,Mohit Suri,"Aditya Roy Kapoor, Shraddha Kapoor, Shaad Randhawa, Salil Acharya"
293,tt1185442,Kurbaan,2009,"Action, Crime, Drama",,Renzil D'Silva,"Lewis Tan, Kareena Kapoor, Saif Ali Khan, Om Puri"
294,tt5885564,Don 3: The Final Chapter,2025,"Action, Thriller",,Farhan Akhtar,Ranveer Singh
295,tt4228746,Zid,2014,"Crime, Romance, Thriller",,Vivek Agnihotri,"Mannara Chopra, Karanvir Sharma, Shraddha Das, Denzil Smith"
296,tt14091818,Ajeeb Daastaans,2021,"Drama, Romance",,"Neeraj Ghaywan, Kayoze Irani, Shashank Khaitan, Raj Mehta","Fatima Sana Shaikh, Jaideep Ahlawat, Armaan Ralhan, Nushrratt Bharuccha"
297,tt7212726,Simmba,2018,"Action, Crime, Drama",,Rohit Shetty,"Ranveer Singh, Sara Ali Khan, Sonu Sood, Ashutosh Rana"
298,tt2067010,The Raid,,"Action, Crime, Thriller",,Rohit Shetty,"Ranveer Singh, Sara Ali Khan, Sonu Sood, Ashutosh Rana"
299,tt1620719,Dabangg,2010,"Action, Comedy, Crime",,Abhinav Kashyap,"Salman Khan, Sonakshi Sinha, Sonu Sood, Arbaaz Khan"
300,tt15281402,Waltair Veerayya,2023,"Action, Drama",,K.S. Ravindra,"Chiranjeevi, Shruti Haasan, Urvashi Rautela, Ravi Teja"
301,tt12862042,Jogira Sara Ra Ra,2023,"Comedy, Drama, Family",,Kushan Nandy,"Nawazuddin Siddiqui, Neha Sharma, Vishal Anand, Mimoh Chakraborty"
302,tt28362963,Checkmate,2023,"Action, Comedy",,"Akriti Bajpai, Harsh Beniwal","Harsh Beniwal, Mohit Chhikara, Aditya Paul, Vishal Vashishtha"
303,tt0432637,Krrish,2006,"Action, Adventure, Sci-Fi",,Rakesh Roshan,"Hrithik Roshan, Priyanka Chopra Jonas, Rekha, Naseeruddin Shah"
304,tt0211934,Baadshah,1999,"Action, Comedy, Crime",,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Shah Rukh Khan, Twinkle Khanna, Amrish Puri, Johny Lever"
305,tt1639426,Udaan,2010,Drama,,Vikramaditya Motwane,"Rajat Barmecha, Ronit Roy, Manjot Singh, Ram Kapoor"
306,tt0240200,Water,2005,Drama,,Deepa Mehta,"Lisa Ray, John Abraham, Seema Biswas, Sarala Kariyawasam"
307,tt1438298,Guzaarish,2010,"Drama, Romance",,Sanjay Leela Bhansali,"Hrithik Roshan, Aishwarya Rai Bachchan, Shernaz Patel, Aditya Roy Kapoor"
308,tt0254481,Koi... Mil Gaya,2003,"Action, Drama, Romance",,Rakesh Roshan,"Rekha, Hrithik Roshan, Preity G Zinta, Rajat Bedi"
309,tt0118983,Dil To Pagal Hai,1997,"Comedy, Drama, Musical",,Yash Chopra,"Shah Rukh Khan, Madhuri Dixit, Karisma Kapoor, Akshay Kumar"
310,tt2229842,Table No.21,2013,"Adventure, Drama, Thriller",,Aditya Datt,"Paresh Rawal, Rajeev Khandelwal, Tina Desai, Dhruv Ganesh"
311,tt2429640,Murder 3,2013,"Drama, Mystery, Thriller",,Vishesh Bhatt,"Randeep Hooda, Aditi Rao Hydari, Sara Loren, Rajesh Shringarpure"
312,tt10840884,Taish,2020,"Action, Thriller",,Bejoy Nambiar,"Harshvardhan Rane, Jim Sarbh, Pulkit Samrat, Kriti Kharbanda"
313,tt6108090,Secret Superstar,2017,"Drama, Music",,Advait Chandan,"Zaira Wasim, Meher Vij, Raj Arjun, Aamir Khan"
314,tt10598156,Dhaakad,2022,"Action, Thriller",,Razneesh Ghai,"Kangana Ranaut, Arjun Rampal, Divya Dutta, Sharib Hashmi"
315,tt0432047,Sarkar,2005,"Action, Crime, Drama",,Ram Gopal Varma,"Amitabh Bachchan, Abhishek Bachchan, Kay Kay Menon, Supriya Pathak"
316,tt27470893,Chandu Champion,2024,"Biography, Drama, Sport",,Kabir Khan,"Shraddha Kapoor, Katrina Kaif, Kartik Aaryan, Bhuvan Arora"
317,tt9851854,Major,2022,"Action, Biography, Drama",,Sashi Kiran Tikka,"Adivi Sesh, Prakash Raj, Revathi, Saiee Manjrekar"
318,tt9054970,Doctor G,2022,"Comedy, Drama",,Anubhuti Kashyap,"Ayushmann Khurrana, Rakul Preet Singh, Shefali Shah, Sheeba Chaddha"
319,tt4977530,Viceroy's House,2017,"Biography, Drama, History",,Gurinder Chadha,"Hugh Bonneville, Gillian Anderson, Manish Dayal, Huma Qureshi"
320,tt4169250,M.S. Dhoni: The Untold Story,2016,"Biography, Drama, Sport",,"Mathur Goswami, Neeraj Pandey","Sushant Singh Rajput, Kiara Advani, Anupam Kher, Disha Patani"
321,tt1948150,Singham,2011,"Action, Crime, Drama",,Rohit Shetty,"Ajay Devgn, Prakash Raj, Sudhanshu Pandey, Kajal Aggarwal"
322,tt2356180,Bhaag Milkha Bhaag,2013,"Biography, Drama, Sport",,Rakeysh Omprakash Mehra,"Farhan Akhtar, Deepak Singh Rawat, Japtej Singh, Divya Dutta"
323,tt13438922,All Ladies Do It,2020,"Drama, Thriller",,"Akhil Gautam, Akhil Gautam","Sejal Shah, Vikas Sachdeva, Ajay Bafna"
324,tt6129302,Bhavesh Joshi Superhero,2018,"Action, Crime, Drama",,Vikramaditya Motwane,"Harshvardhan Kapoor, Priyanshu Painyuli, Ashish Verma, Shreiyah Sabharwal"
325,tt1985981,Desi Boyz,2011,"Comedy, Drama, Romance",,Rohit Dhawan,"Akshay Kumar, John Abraham, Deepika Padukone, Chitrangda Singh"
326,tt8396128,Pataakha,2018,"Action, Comedy, Drama",,Vishal Bhardwaj,"Sanya Malhotra, Radhika Madan, Sunil Grover, Vijay Raaz"
327,tt1629376,7 Khoon Maaf,2011,"Comedy, Drama, Mystery",,Vishal Bhardwaj,"Priyanka Chopra Jonas, Vivaan Shah, Neil Nitin Mukesh, John Abraham"
328,tt8907986,Angrezi Medium,2020,"Comedy, Drama",,Homi Adajania,"Irrfan Khan, Radhika Madan, Kareena Kapoor, Deepak Dobriyal"
329,tt26008876,Janaki Jaane,2023,"Drama, Family",,Aneesh Upasana,"Saiju Kurup, Sharafudheen, Johny Antony, Anarkali Marikar"
330,tt2181831,Shahid,2012,"Biography, Drama",,Hansal Mehta,"Rajkummar Rao, Prabhleen Sandhu, Mohd. Zeeshan Ayyub, Baljinder Kaur"
331,tt2408040,B.A. Pass,2012,"Crime, Drama, Thriller",,Ajay Bahl,"Shadab Kamal, Shilpa Shukla, Rajesh Sharma, Deepti Naval"
332,tt10888594,Radhe,2021,"Action, Crime, Thriller",,Prabhu Deva,"Salman Khan, Disha Patani, Randeep Hooda, Jackie Shroff"
333,tt4435072,Liger,2022,"Action, Drama, Romance",,Puri Jagannadh,"Mike Tyson, Vijay Deverakonda, Ananya Panday, Ramya Krishnan"
